annual_mileage,vehicle_age_years,repair_estimate,telematics_score,parts_delay_days,prior_major_repairs,policy_type,adjuster_experience_years,major_repair
38404.17333217392,13,2541.0868340868396,80.05792318033009,7.581045045567497,0,Personal Auto,21,1
26576.32544268379,13,1836.2374428277938,77.5365191275782,8.124332303789462,0,Commercial Auto,10,1
48376.85191907034,4,3049.0728608077875,92.45408425051046,6.321268382772625,0,Personal Auto,5,1
48553.260273484644,0,2763.6483402485646,51.730618203802216,7.341044477595878,0,Personal Auto,21,1
100301.48722412367,10,4443.606385018167,65.02168202069991,6.1327097564519155,0,Commercial Auto,16,1
37308.28304099757,1,1553.488546946415,73.63116591157015,5.385245520081038,0,Personal Auto,19,1
74124.68850671596,10,2462.4035194652515,67.3283366109889,4.869082374729374,1,Commercial Auto,8,1
36389.22708831437,13,3297.9799360163306,78.80944679468213,9.091076348179117,0,Personal Auto,13,1
41771.36350944137,3,4009.883253296765,33.594788358845825,4.234569016949082,0,Personal Auto,13,1
48110.19268469468,8,5284.539432846209,39.45772033151267,9.826986878737344,0,Personal Auto,12,1
48587.648514461245,0,501.844947301234,53.87125829607973,7.561190866711762,0,Personal Auto,21,1
31123.93534990574,2,3207.9958799042674,47.31740559191507,7.688943991676205,0,Personal Auto,19,1
44978.77303416904,6,4962.499919432453,42.06739995934665,9.209829938843024,0,Personal Auto,18,1
41846.05887029344,2,2204.5016751028934,71.38500046112777,10.760698362768885,0,Personal Auto,24,1
97438.34613455125,8,2223.248729753268,66.66461358068172,1.9386736942616123,0,Personal Auto,21,1
41243.11015921882,12,468.73440537318885,70.75926834375896,4.931327408818639,1,Personal Auto,13,1
30776.22609253334,7,4369.372797171579,86.68076843462927,7.636735860340425,0,Personal Auto,24,1
50638.15802383291,9,3655.511932972859,82.86171749441883,7.496572593310421,0,Personal Auto,21,1
86357.85704595644,1,721.6969702699237,25.666392412274035,3.9244136240284417,0,Commercial Auto,24,1
38709.46197833852,4,2580.7678926032154,89.07380950327476,8.455093813263744,0,Commercial Auto,24,1
49784.21061008986,0,3626.2020471194282,93.94739972331016,6.146593824334187,0,Personal Auto,22,1
18822.94994688935,5,3616.7446746011206,59.523341559757846,4.39851600048582,0,Commercial Auto,15,0
63180.877662864325,13,1185.367219833655,48.43079872570431,0.4308612673421197,0,Personal Auto,2,1
61828.20311070344,2,1425.8714161531686,88.14285144293046,6.361773872168734,1,Personal Auto,22,1
70701.55748957254,10,4607.377610007538,80.73937004534595,7.353239579272507,0,Personal Auto,10,1
58907.47742841108,4,3244.3732075834846,79.0843434045775,8.362418273583401,0,Personal Auto,2,1
74561.372509678,3,1346.9734573452192,93.83629602313425,4.74626886974902,0,Personal Auto,18,1
71847.50387307831,5,308.1153389064514,95.10247689021074,7.323476094464312,0,Commercial Auto,15,1
38373.87484160334,0,1661.2347593913512,87.30836322003826,9.39782783999303,0,Personal Auto,6,1
54996.35024393679,0,2950.025504370217,81.61579955616745,6.908209101586496,0,Personal Auto,23,1
31994.976255681562,1,1738.5337877573866,54.0357893530524,5.505805181418994,0,Commercial Auto,21,1
98085.4407290809,5,4975.598465042839,93.76119358649655,10.772898030423182,1,Commercial Auto,23,1
32697.83958319294,8,4390.586193852583,85.07620320170926,10.808201847781119,0,Personal Auto,10,1
31300.152395639565,3,4176.221548531401,61.6193488588188,6.572188194683531,0,Personal Auto,2,1
47760.43094400395,3,3535.9166248153742,79.19155169772704,6.458189334233803,0,Personal Auto,22,1
71820.73240444576,0,2355.180812879461,66.26703775704816,5.864892387920549,0,Personal Auto,3,1
24179.265236084317,0,2580.992440715581,76.511270068316,7.8600029170668835,0,Personal Auto,13,1
31696.30580226038,9,4097.316704340024,76.28966032210373,2.667207346121498,0,Personal Auto,4,1
32300.03355441542,5,2968.9813453402467,84.96352814211097,5.149202270095008,0,Personal Auto,3,1
80147.64500463058,14,1113.5713689406102,75.44203387346028,6.842222430070721,0,Commercial Auto,23,1
49177.70460558449,6,2337.767165993585,59.88220144370695,8.334653453228174,0,Personal Auto,17,1
47538.97620240243,11,3904.419218225787,95.3334093447246,8.555602906823168,1,Personal Auto,21,1
41502.718932101736,1,3571.9606834162737,70.09739356619461,9.003336986936317,0,Commercial Auto,19,1
95590.83518934024,11,3344.9942013291834,86.64936340640372,4.913453713820697,0,Personal Auto,15,1
27972.85740365632,13,1789.3503887295083,90.47305528301108,11.264566170940347,0,Commercial Auto,22,1
67736.50394145791,12,5598.745265717665,81.89468550697438,10.377501366203132,0,Personal Auto,4,1
63972.53231199723,14,200.0,83.52352945033977,5.326207704085149,0,Personal Auto,6,1
30150.708238266387,2,1069.1038151678931,50.62804930984402,9.76192735883837,0,Personal Auto,11,1
60491.78955905123,2,2792.161127623856,93.53362046144446,8.667719366860435,1,Commercial Auto,14,1
64957.99319675362,11,892.3678713873397,81.38002152459654,6.2786251207274555,0,Personal Auto,2,1
32010.29588719541,2,1862.9134597908278,54.82911892562399,3.695856133561925,0,Commercial Auto,19,1
69194.51028285299,3,3716.0339824829803,66.02771537517393,8.423937820569073,0,Personal Auto,20,1
38089.61970705869,3,1040.1010060903884,81.96898920568346,1.8414289889371653,0,Personal Auto,10,1
20907.764821434557,6,5188.027030318307,56.39958561372994,5.577139718483624,0,Personal Auto,14,1
38273.82102750944,8,3459.798741757878,72.88174981920437,4.952811162622021,0,Personal Auto,20,1
55493.5448148347,2,2398.9716726504885,59.25588350362536,4.110935630751374,0,Personal Auto,19,1
26112.814320867896,0,3227.519268851263,82.68742153857838,7.751228325195719,0,Commercial Auto,5,0
54403.31948872002,13,3737.136060216226,82.56334558716031,6.486268520423049,0,Personal Auto,20,1
53823.51111125874,10,4760.803116369046,93.5522700295871,8.481980515284974,0,Personal Auto,10,1
26959.586795605683,11,1356.9136796401,54.97196208135008,7.285891868287987,0,Personal Auto,6,1
43164.745118281215,2,1848.4215871582337,37.09191804209339,8.988569109068337,0,Commercial Auto,16,1
31895.726881159557,0,4383.158268866876,80.43020722897244,8.244781168214143,1,Commercial Auto,16,1
37201.773660994106,7,3832.44944687531,96.96286370630978,11.593384181550988,0,Personal Auto,3,1
46372.3385624246,12,1963.283289923519,62.32855827233954,10.30821371545429,0,Personal Auto,14,1
50806.360051882075,2,1828.5711954134329,81.49472580497381,8.963902440134873,0,Commercial Auto,22,1
37589.639739340884,11,2927.9169153728535,82.9986519058396,5.916434078316292,0,Commercial Auto,12,1
35691.01885372212,8,3700.300390440812,70.3873659055545,2.4448281806546257,0,Personal Auto,1,1
53388.634884220046,13,4384.727201218327,87.13745114358346,7.459226298001624,0,Personal Auto,13,1
17718.063085512247,12,3903.8818584654286,84.89192286587921,6.2271570009257236,0,Personal Auto,24,1
46320.77850602705,10,4479.03915725401,89.22851059006561,4.314403899330971,0,Commercial Auto,23,1
54569.58426032946,13,749.8318280946123,73.05506788240845,5.773017189267093,0,Commercial Auto,2,1
57816.96596479331,9,3212.5928626905784,59.41879534340878,5.440487038692783,1,Personal Auto,24,1
42098.39756416865,4,3745.11825741727,79.20393963368917,7.491296796156576,0,Commercial Auto,6,1
67824.03529532065,12,2331.04326275565,69.82811408482131,4.200567033714331,1,Personal Auto,9,1
52334.863868297994,8,4337.040870723958,73.5264802978441,10.067511926639913,0,Personal Auto,9,1
59828.594625847414,4,3718.207063793824,64.21927066493491,4.464551640024386,0,Personal Auto,17,1
19255.276846157085,7,3285.3058434413415,54.692607477367595,4.572151733966274,0,Personal Auto,15,1
19938.734698525597,6,2044.759843385743,49.06182663602207,8.103590822204255,0,Personal Auto,17,1
13508.455775103675,13,738.436406888793,69.680389778719,10.47466818671121,1,Personal Auto,5,0
30080.7327864897,4,4088.613733901826,50.50820149454616,5.5971363964200975,1,Personal Auto,16,1
36913.268293736306,0,3408.1024080256334,58.91466241197691,7.401409171791682,0,Personal Auto,3,1
14051.240114196396,12,2630.1241163520012,51.955591502501655,6.671664887258678,0,Commercial Auto,6,1
45262.92933887295,8,200.0,49.46147261881577,7.189035623067505,0,Personal Auto,14,1
44387.44820517201,1,2173.5726756529616,93.13102509603301,13.4525002839634,0,Commercial Auto,21,1
23340.946724033285,0,2064.185304047533,66.72665180807633,3.5773926699941754,0,Personal Auto,10,1
27907.262096608756,0,2312.618717388027,72.5166288026704,1.9650170894716288,0,Personal Auto,6,1
49961.165286694166,5,5027.378180774937,94.90747014467794,10.056800063398498,0,Personal Auto,7,1
50707.768164942965,0,3932.5632634269296,46.96089527197854,6.274371011595362,1,Personal Auto,3,1
55128.71097125432,5,933.3829019674561,84.89873804919361,4.486174029692053,0,Personal Auto,10,1
53369.32509838213,4,2410.8832802216016,81.64829282234882,9.180514911864314,0,Personal Auto,10,1
21375.531932122132,11,2077.947426828169,44.152836867575715,8.903496659795582,1,Personal Auto,14,1
49785.51099419585,0,3792.934761748332,95.62209486087518,1.0775247351132964,0,Personal Auto,3,1
24155.46009897888,13,8060.315664502139,66.58908371446064,8.054700483940694,1,Personal Auto,22,1
52545.92989683956,3,3184.435760711584,90.73252613180968,6.558029294951556,1,Personal Auto,21,1
55419.1268216177,5,4916.844264043675,76.53816292534236,8.158521597833731,0,Personal Auto,9,1
68869.67851806492,14,5370.768090453245,57.98553903616014,7.390796610751991,0,Personal Auto,18,1
32477.764856766593,5,5355.331196573692,70.17456003446547,8.848653850028986,0,Personal Auto,15,1
21374.65110710945,8,3784.949221736577,92.79181596543265,4.658113028630934,0,Personal Auto,23,1
27968.773872705184,3,4188.304448967128,85.73642728968822,8.794354941618792,0,Personal Auto,16,1
48386.35131767382,6,3268.173620344657,53.92890909511453,5.169992532705814,0,Commercial Auto,3,1
38337.693717090966,14,624.6419569478196,49.643751895367124,10.167101653607507,0,Personal Auto,7,1
68933.98288875724,0,4055.7746191274964,70.65791480549949,6.873131362663476,0,Commercial Auto,17,1
18116.398804204444,2,3471.7017216791614,61.923893105602566,9.163431260174033,0,Personal Auto,22,1
38180.67411758385,13,4725.101796976949,52.389802694418144,9.306683896920521,1,Personal Auto,18,1
25981.562960882395,5,2339.842404497047,83.59671875411289,0.0,0,Commercial Auto,13,1
42237.00748633839,5,3043.7434468112056,91.91835923880596,5.066713341945524,0,Personal Auto,22,1
45906.99775733606,3,3133.9785457866874,84.26491768117775,6.14100656740133,1,Personal Auto,6,1
41426.17858207997,8,4666.345996948701,46.267292240515026,4.873190721991639,0,Personal Auto,10,1
46220.50841165425,4,1627.1138002225891,86.74058375008504,9.59106844769984,0,Personal Auto,15,1
54608.15227075676,6,3147.5489164105925,50.04128997569502,6.6250089143333355,0,Commercial Auto,1,1
68834.52375031529,6,3959.9875034493725,81.55767350942068,9.340120879999693,0,Personal Auto,20,1
54192.014199354526,2,2376.9683105438808,67.61619499876807,0.0,0,Personal Auto,5,1
24541.041228138525,3,4726.160470406271,67.99467198928801,8.451010799434146,0,Personal Auto,4,1
39597.02460271123,4,2946.4420341682417,72.23260118115287,3.1676976398351986,0,Personal Auto,3,1
60187.54797800045,14,3796.304741644038,96.75320540929063,6.3265231986599115,0,Personal Auto,3,1
41326.60334255242,2,4805.69200151611,79.20130761313213,9.175042406030704,1,Personal Auto,21,1
70776.92443738632,9,3113.730253536932,86.97641499927053,6.64197714454007,0,Personal Auto,13,1
50591.261950384454,3,3637.9383603741094,43.025814450457325,6.179946873723009,1,Personal Auto,24,1
49929.2496653585,3,5179.348489124954,76.79726502363839,7.846179562346589,0,Personal Auto,5,1
70246.85031864779,6,3203.595202798337,43.86394320074024,9.084507960562473,0,Personal Auto,24,1
13217.10969511939,2,4053.035423555579,66.4025720222742,3.6797420632209015,0,Personal Auto,22,1
67981.27896066393,13,2456.8486598325217,80.38594276458714,2.9532767790571492,0,Personal Auto,20,1
71498.86555943673,7,4839.529256295254,69.05379555126275,4.2493521916671115,0,Personal Auto,3,1
38770.68106123053,11,2026.398458868132,63.65280337530257,8.518930783408402,0,Personal Auto,13,1
42341.478073439765,0,2205.792639377902,51.397062807729334,5.1163865567633655,0,Personal Auto,13,1
49459.0950677515,3,4302.057726572167,78.79403371394355,4.58144654129351,0,Commercial Auto,19,1
56792.300641490154,2,1853.2646396541586,62.499081881240585,0.7411418890895702,0,Personal Auto,24,1
35708.48574118274,5,2571.6055736044846,46.92807538937029,4.55626610853481,1,Personal Auto,20,1
50304.00975798648,7,3223.2091594798285,77.72219540697985,6.340313693506891,1,Personal Auto,8,1
54269.04729175371,12,2458.0371129584682,94.36478593757288,5.8919886319045744,0,Personal Auto,9,1
21927.022192962715,9,2172.3805504946054,90.98664767063407,2.7151946730630296,0,Personal Auto,15,1
30809.674282201686,11,1038.7499189688695,86.12060501358286,7.7332482284224495,0,Personal Auto,2,1
59758.650557986264,14,3447.617933005807,56.14643864908554,8.022589324683173,0,Personal Auto,3,1
23744.08630313645,3,3810.2242077687324,76.84589835444464,8.871850114672807,1,Personal Auto,7,0
56188.12805131705,5,4643.6130792025,40.36586002413382,2.7903724204987665,1,Personal Auto,12,1
27547.016424137455,10,3383.6155072818706,66.57734344916749,3.3455246147071906,1,Personal Auto,21,1
37517.96913791899,5,200.0,72.5651378715643,7.84170140532612,0,Personal Auto,17,1
24340.37712849534,13,2012.5623929101537,83.59952153956746,9.379677541362897,0,Commercial Auto,3,1
29598.56556993787,1,2339.6806564538288,85.35310839897583,1.5458804422451689,0,Personal Auto,5,1
41531.59502563711,9,2588.652326754056,71.83884775686784,3.2710261482100003,0,Personal Auto,15,1
43596.65397328708,2,2365.5906672388555,64.02371325261133,9.57936323343065,0,Personal Auto,10,1
31286.646661176233,6,3837.7013417235553,44.41621943227769,1.6774243807038052,0,Commercial Auto,3,1
65582.55324696041,1,1992.391156778802,89.04885690858295,6.428263242209101,0,Personal Auto,16,1
49644.61089439704,5,3675.3940158943637,68.59982880888074,6.7395543948417655,0,Commercial Auto,3,1
46812.83152278052,2,3598.3241966889077,63.80632632629879,10.546346465414533,0,Commercial Auto,19,1
28577.80563544257,2,3953.333823600283,56.21677378428826,5.514257295959046,0,Personal Auto,16,1
37765.87364360255,6,1496.8186914746111,82.78431088594954,10.298615337737042,0,Personal Auto,19,1
69630.83707742243,8,3531.254780939528,78.67589120685048,6.153123088172909,1,Personal Auto,16,1
36464.25079328045,3,4676.51712352305,30.443650106232727,7.043285952089735,0,Commercial Auto,1,1
55712.344379313596,6,2281.608773927427,54.51831963222694,5.939801615615483,0,Personal Auto,13,1
27135.76524324243,12,3750.386455880345,72.02685120074742,4.5474749267695636,0,Personal Auto,12,1
55523.32676347748,13,1161.0277426600903,64.5620948498961,9.475688755949227,0,Personal Auto,23,1
84533.41386382582,11,2041.903629960809,48.731352978677464,8.820621445314936,0,Commercial Auto,1,1
78423.41277945801,5,6203.938863605728,81.63897665354658,4.721729403803902,1,Commercial Auto,21,1
22208.92042331011,12,4955.440668834622,84.12822139212946,7.556406883928398,0,Commercial Auto,4,1
60095.87045668104,13,4552.405507826641,62.13479018441069,7.663208074374851,0,Commercial Auto,14,1
12777.148075196053,3,4405.078795893537,63.842380746553715,9.636049512009317,0,Personal Auto,16,1
41326.103566318256,10,3527.9401429904137,84.55970413305693,5.633404952524865,0,Personal Auto,18,1
72496.46848390273,4,2275.887217232144,63.07042081522045,8.19664178143542,1,Personal Auto,12,1
49750.19684638129,4,2048.660894393159,88.59401925817203,6.888120726907647,0,Personal Auto,5,1
20539.959814088143,0,200.0,80.30630486906539,5.483003533990702,0,Personal Auto,7,1
73667.73214664112,10,2987.046637831102,59.42451328368495,6.974006557605464,0,Commercial Auto,20,1
38245.68652410123,2,3893.141040219119,60.432773767282825,6.1011201074836325,0,Personal Auto,2,1
50096.11493186295,4,1677.0795609792463,61.12337059134928,10.36539584546123,0,Personal Auto,5,1
42295.919587728444,12,3706.9459833914684,83.79109611561478,7.514419969351829,0,Commercial Auto,3,1
53742.15453063235,14,3202.959348326404,61.16896637368864,8.689223002366617,0,Personal Auto,15,1
23642.228964551265,7,472.93424735049877,47.951635109459254,9.71259874581014,1,Personal Auto,5,1
64301.24214730519,0,4024.6796464898293,88.65515985749623,1.036073337721096,0,Commercial Auto,6,1
55498.49972731027,8,2660.2722603114353,76.42283051049446,5.496771250949497,1,Personal Auto,24,1
17818.531524304344,9,3413.939548909257,91.51444366145267,12.904451730915131,0,Commercial Auto,13,1
54017.096989032274,11,4633.189328582593,54.3004131281251,5.597372008622486,0,Personal Auto,8,1
25212.43664114137,12,6384.4455195922255,82.39883432596095,6.141335285876384,0,Personal Auto,24,1
30977.39635447459,9,7429.578369818581,69.32839312358655,7.42570610733941,0,Personal Auto,16,1
57344.01901997239,2,3812.5711654742536,90.04563917124007,11.546449704199789,0,Personal Auto,7,1
45453.89969208984,4,4060.626060554372,59.445052667940644,10.412177974950483,1,Personal Auto,5,1
29485.837189975544,10,3268.7416342787246,70.67943184880832,7.919380878320744,0,Personal Auto,1,1
9015.43532839109,8,5618.668950040285,89.65690200482307,7.424732665913912,0,Commercial Auto,23,1
56387.275100475636,0,2971.181094400391,57.49441651312528,5.811017888165246,1,Personal Auto,3,1
