tenure_months,claim_frequency,monthly_premium,service_interactions,auto_bundle,home_bundle,payment_method,household_size,agent_visits,digital_engagement_score,churned
43,0,152.60789622725613,2,1,0,Credit Card,4,0,0.7928408817046342,0
61,1,124.92887545894317,1,1,0,Credit Card,1,1,0.44626662806521455,0
44,1,120.4239826861037,3,0,0,Credit Card,5,0,0.7856135316149182,0
1,0,163.8322030313064,2,1,0,ACH,5,0,0.4373920403655526,1
86,1,124.43241076958735,1,0,1,ACH,5,0,0.5000997953021271,0
53,0,119.02488301784227,3,0,1,ACH,5,0,0.4067387681225138,0
98,0,124.45210889401658,0,0,0,ACH,1,1,0.5752494926106928,0
24,1,146.24463683829944,3,1,0,Credit Card,1,0,0.5470440802410802,0
27,0,226.27900606570626,2,0,0,ACH,1,0,0.36636909905931975,1
85,1,81.44907627579244,1,0,0,Credit Card,5,0,0.8016432347405571,0
84,2,143.91606425459344,4,1,1,ACH,2,0,0.07293558051342078,1
60,1,137.2964935461675,2,0,0,Credit Card,3,0,0.8659785082818929,0
72,0,172.810372947234,1,0,1,ACH,5,0,0.5765528797926751,0
104,0,133.43674598633677,3,0,0,ACH,4,0,0.6653068196282388,0
105,0,70.88921144251323,4,1,0,ACH,5,1,0.8506855062239449,0
107,0,183.90633815003753,2,0,0,ACH,4,0,0.5117947727326994,0
119,1,111.95476546288867,3,1,1,Invoice,1,0,0.6312781723875805,0
38,0,142.6187260529338,3,1,0,Credit Card,3,0,0.616934106415059,0
95,1,103.6481315733454,5,0,1,Invoice,5,0,0.6715611800110164,0
34,0,111.76522489711925,2,1,1,ACH,2,0,0.486490720513819,0
104,0,129.58254084503537,1,0,1,Credit Card,3,0,0.30057275986940385,0
112,0,169.90070741144643,1,0,0,Credit Card,2,1,0.6260267673606261,0
53,1,169.4571123018846,2,1,0,ACH,1,0,0.2496809992164818,0
60,0,126.52192042457824,1,1,0,ACH,5,2,0.5833454081568447,0
15,1,159.28075997783597,1,1,0,Invoice,2,0,0.5100267740032227,0
12,1,133.2162024568622,3,0,0,Invoice,2,0,0.45772985777207265,0
24,0,147.6419879371964,1,0,1,ACH,4,0,0.8836937714412776,0
6,0,148.89977471197983,0,0,1,ACH,1,1,0.11762061685613942,0
48,1,162.75761216446767,1,1,0,Credit Card,4,0,0.6572113139288972,0
118,0,125.9346969276942,3,0,1,Credit Card,5,0,0.21100038340656654,0
85,0,140.32234431234795,1,0,0,Credit Card,5,0,0.5906586442199816,0
69,0,150.74036413727012,4,0,0,ACH,2,1,0.6986807674990964,0
87,1,146.9284527800893,2,1,1,ACH,1,0,0.2876676537934665,0
7,0,120.46951074186762,0,0,0,ACH,1,1,0.17736117510311733,0
79,0,195.53647795960055,3,1,1,Invoice,5,1,0.9145275182403756,0
61,0,130.47151253260407,1,0,0,Credit Card,2,1,0.6102264795878033,0
14,0,166.7761961818322,3,1,1,Credit Card,3,0,0.8416214160292834,0
60,0,150.27077400151583,3,1,0,Credit Card,5,1,0.1568688602892545,0
80,1,180.59597111679378,0,1,1,Credit Card,4,0,0.23532534288282844,0
52,1,79.08556933226373,0,0,1,ACH,4,0,0.5833612155174436,0
110,0,205.3068284257729,1,0,0,ACH,5,0,0.7960674944469638,0
114,2,137.81489560217875,1,0,0,Invoice,5,1,0.7730368827410062,0
43,1,107.45286356738625,4,0,1,ACH,1,1,0.8049245460361714,0
113,0,148.00411317488175,1,0,0,Credit Card,5,1,0.2764340151081769,0
29,0,211.4311873956296,2,0,1,ACH,3,0,0.7261855272943673,0
15,0,159.22086627261191,2,0,0,ACH,5,0,0.4945598611209107,0
78,1,107.43408176689536,2,0,0,Invoice,5,2,0.53840156798113,0
19,0,130.33858698401693,3,1,1,Credit Card,2,1,0.17639739154968978,0
39,1,183.93649982287332,3,1,1,Credit Card,3,0,0.7002985838384641,0
49,1,102.27956180015441,2,1,1,ACH,2,0,0.132288844066832,0
82,0,138.74648847706632,2,1,1,Credit Card,3,0,0.6940355082536878,0
100,0,135.34079075949646,5,0,1,ACH,5,0,0.14818712663324762,0
107,0,208.7087378678598,1,0,0,Credit Card,1,0,0.5286194312014395,0
75,0,135.40907228131053,3,0,0,Invoice,5,0,0.812737727964955,0
115,0,183.2630939957886,0,0,0,ACH,4,0,0.32089460087681637,0
87,0,123.9069148338551,2,1,0,Credit Card,3,0,0.6247591193008247,0
104,0,120.1509914039982,0,0,1,ACH,4,0,0.1712036960966844,0
69,1,174.03071781977457,1,0,1,ACH,2,0,0.9262732700297877,0
15,0,162.6535138196295,0,1,0,Credit Card,5,0,0.7949126352877789,0
25,0,92.5815407865245,1,0,1,Credit Card,1,1,0.5339083205276398,0
50,0,163.15844906458776,1,0,0,ACH,4,0,0.6571642640454972,0
98,0,163.24827969610124,6,1,1,Credit Card,5,0,0.6269311576752257,0
50,0,125.78887256887664,0,0,0,Credit Card,5,1,0.232352871710338,0
2,1,150.64218696366524,2,0,1,Credit Card,4,2,0.4455384382332629,0
52,1,152.09777416169922,4,0,0,Invoice,5,0,0.39468812759851774,0
84,0,129.5834366500536,0,0,1,Credit Card,4,3,0.43169111295861706,0
118,0,126.63754944052828,1,1,0,Credit Card,5,0,0.8034725512706544,0
24,0,124.06438759766111,2,1,0,Invoice,1,0,0.2728904835122001,0
37,0,135.96456965415848,1,0,0,ACH,2,0,0.2145928709800779,0
57,0,104.44334509948808,2,0,0,Credit Card,1,0,0.8539506169699372,0
59,1,142.7793957191674,2,1,0,Credit Card,4,1,0.19655672964341558,0
117,0,99.50246295191396,1,0,1,Credit Card,3,0,0.7604080518308718,0
48,1,146.26829645838458,3,0,0,Credit Card,3,0,0.7602351767587064,0
65,0,141.51146154072285,3,0,0,ACH,5,0,0.8111272339925912,0
30,0,113.17271643360206,2,0,0,ACH,1,0,0.6058935920827467,0
7,0,169.42415571386744,1,1,0,Credit Card,5,0,0.3291295463814238,0
47,1,201.71497950658048,2,0,0,ACH,2,1,0.8071549293255935,0
52,0,183.493756495321,5,0,0,Credit Card,2,0,0.8012357378267567,0
21,1,103.31816566016572,2,0,0,Credit Card,2,0,0.8037731035686384,0
79,1,181.94636154723264,2,0,0,ACH,1,0,0.315690810161991,0
40,0,150.52185847917323,2,0,0,Credit Card,4,0,0.693952392683652,0
7,0,142.43474830008412,1,1,0,ACH,4,0,0.7107818783953349,0
64,0,126.26673355610366,2,0,1,Credit Card,3,0,0.6227977837214428,0
31,1,143.79794921816946,2,0,0,ACH,4,2,0.5285371739806228,0
87,0,185.3557225734569,2,1,1,ACH,5,0,0.6833013390061595,0
3,1,160.20555908819105,3,1,1,ACH,5,0,0.14315215658769367,0
92,0,131.6616622877405,2,0,1,ACH,3,0,0.8740834131911935,0
65,0,124.04290634637363,1,0,1,ACH,4,0,0.7184692449543782,0
87,0,131.59552776714887,0,0,1,ACH,3,0,0.5185692897453564,0
46,0,161.45136836573096,0,0,0,ACH,2,0,0.6433946444854893,0
105,1,199.56053729139177,0,0,1,ACH,1,0,0.5127028222491429,0
60,1,112.49179872729827,2,1,0,Credit Card,3,1,0.7259346846571227,0
119,2,143.92126642234734,3,0,0,Invoice,5,0,0.6022955081751841,1
36,0,132.51429860315025,0,0,0,Credit Card,4,0,0.8186408535882544,0
102,0,121.56327240646945,2,0,0,ACH,4,0,0.6592491235330288,0
79,0,155.8244531784439,1,0,1,ACH,1,1,0.6980326470527316,0
111,0,160.38421432958265,2,0,0,Credit Card,1,0,0.4117274984548012,0
21,1,101.78933039257345,4,0,0,ACH,5,1,0.40378356371635404,0
62,1,113.15214815765131,1,0,0,Credit Card,1,0,0.7083302685039978,0
108,0,179.5231734495062,1,1,0,ACH,1,0,0.394326346060779,0
30,0,153.4147787694772,2,1,0,Credit Card,3,0,0.897263501812598,0
115,1,159.495969247631,0,1,0,ACH,1,0,0.8527978349064574,0
116,0,129.0579489858319,0,0,1,ACH,3,1,0.8440464216154637,0
59,0,132.65896024147983,2,1,1,ACH,2,0,0.144392467084663,0
87,0,157.61834327983914,3,0,0,ACH,3,0,0.8362183235186619,0
56,1,129.18671335050124,2,0,0,Credit Card,4,0,0.6789748532750005,1
79,0,110.96741891737715,0,1,0,ACH,2,1,0.6017629941759776,0
103,0,143.97946444451907,3,1,0,ACH,3,0,0.6363874686106793,0
89,0,170.8878395684563,1,1,0,Credit Card,1,1,0.7488878510813225,0
35,0,113.33013002623024,2,0,0,Credit Card,2,0,0.6326279033720594,1
69,0,175.40099004674863,1,1,1,ACH,5,0,0.5008617701921834,0
96,0,164.83670088327446,2,1,1,ACH,2,2,0.7680258371022238,0
70,0,118.31709515915205,1,0,1,Credit Card,4,0,0.4490457233133889,0
35,0,144.19165340386357,3,0,1,ACH,3,0,0.524256567719596,0
90,1,142.7303392900546,1,0,1,ACH,2,2,0.278488052796156,0
86,2,162.80748439836935,0,1,0,ACH,5,0,0.6381859069300012,0
76,0,163.78020816751064,2,0,0,Credit Card,2,0,0.11596904483706345,0
40,0,105.26255459572361,2,1,0,ACH,5,0,0.7211649993774463,0
67,0,103.91790895692209,0,1,0,Credit Card,1,1,0.7098264700181623,0
72,0,174.56271979508927,1,0,0,Credit Card,4,0,0.49638288920963275,0
26,0,147.33710192817753,1,0,0,ACH,3,1,0.8338304741425576,0
111,0,156.37250513719695,1,1,0,ACH,1,1,0.8289077611974647,0
71,0,153.8973128919415,3,0,1,ACH,2,1,0.5500472554157175,0
7,0,189.47879985577347,2,0,0,Invoice,5,0,0.5129215900848975,0
33,1,108.12618844851006,1,0,0,ACH,2,1,0.39246999955982476,0
97,0,176.34073542298137,3,0,1,ACH,5,0,0.42607224504477725,0
83,0,119.66192392002269,2,0,0,ACH,5,3,0.21332435677563336,0
65,0,165.58944563977727,2,0,0,ACH,4,1,0.4479978047005375,1
59,1,183.79891116393514,1,1,1,Credit Card,1,0,0.7733894584216824,0
46,0,102.9160338505489,4,0,0,ACH,5,0,0.6721105917063249,0
113,0,155.9421935771416,1,0,0,Credit Card,5,0,0.6457845760573824,0
42,0,135.7448211780021,2,0,1,Invoice,1,0,0.7646981441651927,1
99,1,135.35333689693684,2,0,1,Credit Card,4,0,0.5708600435235726,0
9,0,145.24404445973516,1,0,0,ACH,4,1,0.3256639485988317,0
64,0,112.75915342616997,1,0,1,ACH,4,1,0.8455046879954221,0
31,0,115.3768254956078,0,1,1,ACH,3,0,0.28404850019858346,0
51,0,163.49533157413242,2,0,1,Credit Card,3,0,0.76844053303353,0
75,1,169.06034934331012,0,0,0,ACH,5,1,0.5080124645050751,0
9,1,127.13063150995306,1,1,0,Invoice,2,0,0.7574225323133388,0
12,1,100.79358604308108,1,0,0,Credit Card,5,0,0.6550589693810321,1
69,0,212.694814846873,6,0,0,Credit Card,1,0,0.5342820736324846,0
80,0,176.59172480943977,0,1,0,Invoice,3,0,0.8165185790252887,0
8,1,154.64619118779828,1,1,0,ACH,4,0,0.2558902958218444,0
115,0,113.4268434074136,2,0,1,ACH,5,1,0.503043884262861,0
53,0,126.7028117178981,1,0,0,ACH,4,0,0.8800960804655261,1
117,0,151.17117142667286,3,1,1,Credit Card,4,0,0.6969793386845986,0
17,0,115.50581892639497,2,1,0,ACH,2,0,0.7878498626257951,0
106,0,191.49239850432792,1,0,0,Credit Card,4,0,0.2750158267968267,0
77,1,148.03125257472328,1,1,1,ACH,4,0,0.5093295442035541,0
96,0,155.62060026462805,2,0,0,ACH,2,0,0.8567438098389473,0
97,0,113.48184155400777,4,0,0,ACH,3,1,0.6652358335315042,1
22,0,117.08825202033626,2,1,1,Credit Card,4,0,0.4408346905977095,0
20,0,120.62009869146873,0,1,0,Credit Card,1,0,0.31927001719340314,0
116,0,152.16226949909014,5,0,1,Credit Card,1,0,0.7774925163526076,0
52,1,136.1162282434277,0,0,0,ACH,3,0,0.053860264399182074,0
25,1,135.42200972037847,2,0,1,ACH,1,1,0.09763910067079941,0
76,0,153.31015694067958,2,0,1,Credit Card,5,0,0.537781374196244,0
104,0,150.64547736449444,1,0,0,ACH,2,1,0.2967645848656213,0
33,0,187.88362659051387,0,0,0,ACH,1,0,0.6397503015912751,0
105,3,138.15336609653522,3,0,0,ACH,2,0,0.6442801488729554,0
8,0,114.01092676804812,0,0,0,ACH,4,0,0.9019583317304893,0
75,1,143.6321826603356,1,1,0,Credit Card,1,0,0.831572752976699,0
45,0,187.26276668283043,2,0,1,ACH,1,2,0.1962525973198039,0
63,1,127.60932341242348,1,1,0,ACH,5,0,0.8415374293275649,0
73,1,145.42377022945067,2,1,0,ACH,1,0,0.7248391636932384,0
24,2,133.40996759803986,1,0,0,Credit Card,4,1,0.6786914136833693,0
6,0,155.95065508637776,1,0,0,Invoice,5,0,0.8309469146413467,0
62,0,151.57608287890736,4,0,0,ACH,4,1,0.883402440697593,1
114,0,120.0293358334741,1,1,0,Credit Card,5,0,0.18928226440683715,0
35,0,137.24630151327347,0,0,0,ACH,5,0,0.7059049903299331,1
67,0,171.7976381815916,1,0,1,Credit Card,5,0,0.702159368958371,0
15,0,176.33627494530472,2,1,1,ACH,5,0,0.46686920995384934,0
41,0,171.23937845432297,3,0,0,Credit Card,5,0,0.4442484161939635,0
16,0,169.46652245649562,0,1,1,Credit Card,1,0,0.45034660941108673,0
14,1,134.16437530450258,1,1,0,ACH,1,2,0.602083242131635,0
96,1,133.25511702440832,1,0,1,Credit Card,3,0,0.7762568818178819,0
108,0,171.42782445715298,0,0,1,ACH,2,0,0.40977711931631144,0
110,1,109.40224136483477,0,1,0,Invoice,2,0,0.7572413907926999,0
87,0,142.29417981246112,1,0,0,Credit Card,3,0,0.2687390263094482,0
17,0,89.21510154304333,0,0,0,ACH,2,1,0.5200092704585352,0
111,1,132.8105133929249,1,1,0,Credit Card,3,1,0.28040152891924186,0
2,0,123.17492066134334,1,0,0,Credit Card,4,0,0.8340164179825054,0
33,0,108.46017791955295,1,1,1,Invoice,4,1,0.5517344581468051,0
32,0,161.09706819973906,0,0,0,Credit Card,2,0,0.6050014466200218,0
89,1,122.3165178960006,2,1,0,Credit Card,5,0,0.5002135429964741,0
16,0,133.17569480596887,3,0,1,Credit Card,5,1,0.8257051869639299,0
116,1,136.41246369454367,3,1,0,ACH,3,0,0.527337142130165,0
23,0,122.30429147831437,1,0,0,ACH,1,0,0.46215948729126965,0
103,0,185.94570733987374,1,0,0,Invoice,5,0,0.47370523400135367,0
70,0,129.4513576642085,3,0,0,ACH,1,0,0.35573253383525366,0
30,0,149.81999315096496,2,0,0,ACH,4,0,0.14809830081835643,0
51,0,105.51343575881259,2,1,0,Credit Card,5,0,0.7229591064539054,0
14,0,130.0681109598405,3,0,0,Invoice,2,1,0.7961738032770148,0
52,1,134.48375647989047,1,0,1,ACH,2,2,0.6412959794598015,0
83,1,134.97398532138288,1,1,0,ACH,4,0,0.2735286100344787,0
25,0,126.80141587063906,2,1,0,Credit Card,2,0,0.7320847437107938,0
115,0,148.2471453578271,3,1,0,Credit Card,4,0,0.4372182027595117,0
80,0,189.96041880303397,2,1,0,ACH,3,0,0.7118185799222557,0
44,0,140.1188333676681,3,1,1,ACH,1,0,0.23897482956030808,0
35,2,139.9256891901716,2,1,1,ACH,4,0,0.3984278782044684,0
93,1,132.52740624345608,2,0,0,Invoice,1,0,0.4628340071478939,0
48,0,218.75977670563458,1,1,1,Invoice,5,0,0.5719517641174964,1
113,0,191.570050592771,2,0,1,ACH,3,1,0.5635309275830607,0
56,1,160.44593211391293,3,1,0,ACH,4,0,0.6385544387176232,0
84,1,164.78863267377557,3,0,0,ACH,2,1,0.4645685612084396,0
108,1,123.12118990074099,0,1,0,ACH,2,0,0.3648355446685494,0
114,0,139.53869671940234,2,0,0,Credit Card,3,0,0.7263586423511057,0
30,1,150.24530382749634,0,0,0,ACH,5,0,0.8790712643916966,0
52,0,147.56510787986696,1,1,1,Credit Card,2,0,0.6651973975950788,0
86,1,118.8240949121884,0,0,0,Credit Card,2,0,0.18071406847156046,0
49,0,121.08774112411918,1,1,1,Credit Card,3,1,0.3776836754264742,0
37,0,159.23226498008236,3,0,0,Invoice,1,3,0.6408097649012741,0
74,0,153.2533024073864,2,0,1,ACH,1,0,0.4585244737520663,0
107,0,82.00518938327781,0,0,0,ACH,1,1,0.38532881195089347,0
56,0,146.7747923243332,3,0,1,Invoice,3,1,0.4597624581189047,0
47,1,181.4877300860336,2,0,0,ACH,5,1,0.7362231707325685,0
91,1,125.068044239156,2,1,1,ACH,1,0,0.29747219411341297,0
61,0,151.13329370998906,0,1,0,Credit Card,3,0,0.4652880041764838,0
37,1,101.25172705142555,0,1,0,Credit Card,2,1,0.8029821355424214,1
105,1,168.57085878831077,0,0,0,Credit Card,2,0,0.31027800489153784,0
73,0,111.26004851762623,1,0,1,ACH,2,0,0.6733350855796079,0
81,1,107.23480523021054,2,0,0,Invoice,1,0,0.8338606992796282,0
97,0,134.74369303875645,2,1,1,ACH,1,2,0.7244079293176259,0
12,1,213.81808840625473,1,0,1,Credit Card,5,0,0.591726602705749,0
102,1,126.09864694402005,1,0,0,ACH,1,1,0.1703601540184859,0
17,0,106.93369928902214,2,0,0,Invoice,4,1,0.8496338167731962,0
2,0,157.6616968329413,2,0,1,Credit Card,4,1,0.33814982642407915,0
118,1,150.82095798040504,2,1,0,Credit Card,4,0,0.5059917787967393,0
34,1,192.86122751047643,0,0,1,Credit Card,1,1,0.4341321331355511,0
4,1,106.76063599104339,1,1,0,Credit Card,3,0,0.9033719568211133,0
84,0,97.18715140884666,4,0,0,Credit Card,2,1,0.8137734529416641,0
36,0,134.8057417596288,3,0,1,Credit Card,2,1,0.37162590967986237,0
50,1,155.22099036027262,1,1,0,ACH,2,0,0.5700014182173629,0
115,1,154.59287748526341,3,0,0,ACH,2,0,0.768902485875804,0
68,2,175.9983528944697,3,0,1,Invoice,3,0,0.7322156098301045,0
2,0,100.14321044638204,2,1,0,ACH,4,0,0.8381004150101312,0
81,3,119.81984162731226,3,0,1,ACH,3,0,0.8279895112694724,0
20,0,140.21736496606647,4,0,1,Credit Card,4,0,0.5509347050652167,0
39,0,168.787947754263,2,0,1,Invoice,4,0,0.30031731941241663,0
26,0,158.0923949030685,4,1,0,Credit Card,1,0,0.7837231850981036,0
109,0,131.69187536221722,0,0,0,Credit Card,3,0,0.3391353544617033,0
11,0,114.06248473001817,5,0,1,Credit Card,5,0,0.4775957365266971,0
65,0,170.05193004845998,3,1,1,ACH,2,0,0.6557361548504921,0
57,0,172.02753948521945,2,1,1,ACH,3,0,0.5882079792279178,0
66,0,223.90549945921927,3,0,0,ACH,2,0,0.8334576958777727,0
71,0,138.86962330814706,0,0,0,ACH,3,0,0.7556939311503361,0
13,1,191.85875455761197,4,0,0,Credit Card,2,0,0.24177737225520327,0
38,4,108.52658179364526,1,0,0,ACH,4,0,0.42502480963017725,0
68,0,128.11610181605425,0,0,0,Invoice,1,0,0.26427078117125863,0
13,0,124.19235710881603,0,1,0,Credit Card,3,0,0.502295223937893,0
97,0,130.4715125380471,0,1,0,Credit Card,1,0,0.7368556188278289,0
97,0,118.34496394722697,2,1,1,ACH,5,2,0.5367853052327212,0
63,3,128.12675743526808,2,1,0,ACH,2,0,0.6662826880091012,0
96,2,142.50417336934447,0,0,0,ACH,2,0,0.2294467069401917,0
52,0,130.87566686438035,1,0,1,ACH,2,0,0.8868654005741498,0
67,0,163.51596908294258,1,1,0,ACH,4,0,0.6659739004676658,0
56,0,141.649288337256,1,0,1,ACH,5,0,0.19517337736325388,0
17,1,144.06395697762082,0,1,0,ACH,4,1,0.8996447111977792,0
21,0,187.43417851613282,4,1,1,Invoice,4,0,0.8577002437716057,0
65,0,153.37403288526346,2,0,1,ACH,5,1,0.39903346172170884,0
10,1,148.660178048598,4,1,0,ACH,5,0,0.26489808674909027,0
75,1,143.54919229924525,0,0,0,Invoice,4,0,0.6740291932259141,0
39,1,145.95384805402935,2,0,1,ACH,1,1,0.6190354497522885,1
51,2,160.9694157207966,3,1,0,Invoice,2,0,0.1289680930696004,0
107,0,120.54092867852766,0,1,1,Credit Card,2,0,0.13582918684445083,0
103,0,177.77220347270682,4,0,0,Credit Card,2,0,0.21960334315854999,0
56,0,190.31072606344142,0,1,0,Credit Card,5,1,0.20284094165073216,0
47,0,178.02732847712025,4,0,0,ACH,5,1,0.6667433175356731,0
97,1,129.6660418213201,0,1,1,Credit Card,1,0,0.613225233462169,0
61,0,97.30261426594275,2,0,0,Credit Card,1,0,0.36619300360946017,0
88,2,131.27748322504812,0,1,0,ACH,4,1,0.8656808408827614,0
14,0,148.6390640600343,2,1,1,Credit Card,4,0,0.2328894035129126,0
85,0,168.45875667931787,2,0,0,Credit Card,2,1,0.779057382888239,0
68,1,138.7594507848982,2,0,0,ACH,3,1,0.4340896884943251,0
26,1,135.20397033417984,3,1,0,ACH,2,0,0.4311115734527339,0
92,0,188.82252641652445,3,0,0,Invoice,1,0,0.37534586582423507,0
64,0,124.43558412648632,3,0,0,Invoice,4,1,0.35591630345957753,0
88,1,175.44238885719906,1,0,0,Invoice,5,0,0.575993077411538,0
99,0,170.7221451075626,5,0,0,ACH,4,0,0.5208388673102803,0
31,0,105.04005624570775,2,0,0,Credit Card,1,0,0.6887875989674359,0
97,0,152.30403635599131,4,1,0,Credit Card,5,1,0.37459291289679886,0
119,0,127.74920728847614,1,1,1,ACH,2,0,0.39682491016772825,0
62,0,116.25031832967807,3,1,1,Credit Card,3,0,0.6099703438333034,0
86,0,89.74629103520743,3,0,0,ACH,3,0,0.9043238725068312,0
92,0,98.07653197223371,1,1,1,Credit Card,5,0,0.660443552580352,0
51,0,156.30801408609904,2,0,0,ACH,2,1,0.8189090277430138,0
96,0,132.71220672009613,5,1,1,Invoice,4,1,0.712724650740058,0
50,0,152.15220014510308,3,0,0,Credit Card,5,0,0.5287430509864568,0
106,0,112.88751317505043,1,0,0,ACH,1,0,0.7841664645754245,0
93,2,134.70422263279895,0,1,0,ACH,5,1,0.5319715937232626,0
65,0,136.14328195881464,0,1,0,Credit Card,5,1,0.6495095010550365,0
21,0,98.72437489551237,2,1,0,ACH,5,0,0.9308724371691263,0
99,0,95.27010831876214,0,0,0,Invoice,4,0,0.7551029735406274,0
77,0,157.0664860236214,0,0,0,Credit Card,3,0,0.743153883936714,0
68,0,148.45824776590743,4,0,0,Credit Card,3,0,0.5351396478151419,0
86,0,116.70707033408574,1,1,0,Invoice,4,0,0.7980218573179559,0
119,0,141.14674879079925,2,1,1,Credit Card,1,0,0.31521524920642124,0
62,1,163.5978205407283,0,0,1,Credit Card,2,0,0.6116310595896066,0
46,2,197.94575160957496,3,1,0,Credit Card,5,1,0.49973723017016125,0
104,2,118.03706049199876,1,1,0,ACH,3,0,0.7870105877715597,0
78,0,162.25230812644423,2,1,1,Invoice,4,0,0.5603716890551613,0
56,0,206.38314031248922,2,0,0,ACH,3,0,0.7927497408534426,0
22,0,146.06974341990554,1,1,0,Credit Card,5,0,0.7190327871401675,0
56,0,187.25051027286725,2,0,0,Credit Card,3,0,0.7264021947266602,0
112,0,68.12062457260195,2,1,0,Credit Card,4,1,0.6268613333753873,0
34,1,186.71328526684255,2,0,1,Invoice,1,1,0.40731088302336477,1
115,0,143.8227149946972,2,0,1,ACH,5,0,0.32249327086310836,0
110,1,88.96317691724417,1,0,0,ACH,5,0,0.49569276818977487,0
101,0,167.04300467193121,3,0,1,ACH,3,0,0.19793921865644595,0
38,1,174.97679416826375,2,0,0,ACH,4,2,0.4915505251813013,0
95,0,179.65424301478544,2,0,1,Invoice,2,0,0.7370755238308883,0
83,0,179.38880421547057,0,0,1,Credit Card,2,0,0.5763022364158212,0
107,1,143.24737317530546,0,0,0,Credit Card,5,0,0.6286281602480948,0
49,0,122.1316526007914,2,0,1,ACH,2,0,0.48789321142935066,0
74,0,130.56863201847477,0,1,0,Invoice,2,0,0.5202665511617552,0
112,0,143.10202513129053,2,0,1,Credit Card,1,1,0.29958299379358144,0
109,2,156.0617137466841,4,0,0,ACH,5,1,0.6634772696070843,0
113,0,129.97225397157777,3,0,0,ACH,3,0,0.35760905256113207,0
13,0,145.5542299494034,0,1,0,Credit Card,2,0,0.24832809743839682,0
4,0,169.91308151839536,3,0,1,Credit Card,2,0,0.038000376409576576,0
12,0,153.6914287457255,1,0,1,ACH,1,0,0.3908208744088386,0
119,0,211.6012765241294,2,1,0,Invoice,5,0,0.40865013401309014,0
50,0,207.58740387854368,0,0,0,Credit Card,3,1,0.4739438726194709,0
72,0,110.35201558382262,3,1,0,ACH,1,0,0.3041204158310102,0
50,0,127.42313392253533,2,0,1,ACH,2,1,0.5533139368872974,0
9,1,105.60352058098255,0,0,0,ACH,2,0,0.7010160029569313,0
109,1,109.85627185164611,1,1,0,ACH,1,1,0.9542524775913831,0
60,0,160.19266200391817,1,0,0,Credit Card,4,1,0.6359638089394899,0
37,1,114.91748332483728,3,0,0,Credit Card,1,0,0.6368300261389845,0
6,0,113.30403446251282,2,0,0,Invoice,2,0,0.8448210717654514,0
14,0,136.17753455562251,4,1,0,Credit Card,2,0,0.2421725341752541,0
66,0,167.69431798590426,2,0,1,ACH,2,0,0.7289668828553163,0
92,0,133.6645580527116,0,0,1,Credit Card,2,0,0.03097942299902112,0
23,1,133.6047078525646,1,0,1,Credit Card,5,1,0.6172029662549793,0
64,0,171.16812251162239,4,1,0,Credit Card,1,0,0.12768597800131906,0
44,0,158.01982002624837,3,1,0,Invoice,2,0,0.6789960507991928,0
78,0,157.55819789615973,1,0,1,ACH,2,0,0.3098263341094866,0
37,1,172.04532793438747,3,0,1,Credit Card,1,1,0.20562689945986523,0
106,0,114.30985938385686,1,1,1,Credit Card,2,0,0.06511137894656924,0
72,0,150.4688817518828,2,0,0,ACH,2,0,0.437124559233463,0
21,0,125.44876079908819,2,1,1,ACH,4,0,0.42462969330011835,0
98,2,174.37152991684988,3,1,0,Credit Card,2,0,0.5607269769220314,0
77,1,168.16097106328587,2,1,0,Credit Card,2,0,0.4135123035522792,0
112,1,113.34888488224813,2,0,0,Invoice,3,0,0.44205363715676305,0
110,0,183.54883928964998,3,0,0,ACH,3,0,0.7863046382742667,0
40,0,109.6869148134407,3,0,0,Invoice,4,1,0.5771981014684209,0
83,0,178.60922089309685,3,0,0,ACH,3,0,0.25227071525814426,0
68,0,150.1675109830285,2,1,0,Credit Card,1,1,0.5682833673236798,0
52,2,118.42661953325246,2,0,0,ACH,2,0,0.6192328137934147,0
1,1,111.14373058403078,3,0,0,ACH,1,0,0.42477071538678685,0
97,2,135.14498618024302,2,1,1,ACH,1,0,0.4826052390162399,0
45,0,143.41108892880786,1,1,0,Credit Card,5,1,0.3017636343206187,0
9,0,123.16637409433699,0,0,0,ACH,2,1,0.7620503592886267,1
115,0,160.72503591946062,1,1,1,ACH,4,3,0.888996937501937,0
48,0,102.80662971590752,1,1,1,Credit Card,2,1,0.15604753152130063,0
15,0,143.90307132755643,2,0,0,ACH,1,1,0.4542092426292853,0
52,1,144.13946176607828,5,0,0,ACH,2,0,0.5760309302769923,0
104,0,88.89853754431154,2,0,0,ACH,3,0,0.41073301022773,1
90,0,153.2462750672978,2,0,0,Credit Card,2,0,0.30535075692130903,0
78,0,106.83527790382982,5,1,0,ACH,5,1,0.26470045027117345,0
36,1,70.40127847881158,0,0,0,ACH,3,0,0.547420871702182,0
35,1,125.99374713240843,2,1,1,ACH,2,0,0.40600675950803156,0
32,0,137.3586469495977,3,1,0,ACH,4,0,0.7474315402244276,0
93,1,170.80507569426916,1,0,0,Credit Card,3,1,0.45639801696728444,0
96,1,129.75032985972268,2,0,0,Credit Card,4,0,0.43686618493534857,0
35,0,187.6112686501632,1,0,0,ACH,4,0,0.8372052155332816,0
36,1,186.58832190588166,3,0,1,Credit Card,2,1,0.09842653670967151,0
107,1,176.38290162122092,1,1,0,ACH,2,0,0.9248243504858876,0
